ci_estudiante,ci_est_dpto,materia,ci_docente,ci_doc_dpto,periodo,nota,observaciones
8406121,LP,INF325,6153276,LP,II-2004,59,Aprobado
4965844,LP,INF236,6169847,LP,I-2013,19,Reprobado
6167607,LP,MAT320,8306245,LP,II-2008,65,Aprobado
4312014,LP,INF324,4844828,LP,II-2011,96,Aprobado
4900069,LP,MAT120,6765608,LP,II-2004,41,Reprobado
4896040,LP,EST392,4856270,LP,II-2013,34,Reprobado
6933814,LP,EST140,6150980,LP,I-2004,74,Aprobado
8346210,LP,EST140,5960219,LP,II-2007,34,Reprobado
6144341,LP,INF325,4892034,LP,I-2013,93,Aprobado
5964988,LP,EST280,6815832,LP,I-2013,98,Aprobado
7048950,LP,INF320,6056909,LP,I-2002,63,Aprobado
4928737,LP,INF120,4874363,LP,II-2001,58,Aprobado
4784615,LP,EST280,6755399,LP,I-2012,90,Aprobado
6720620,LP,EST392,6751047,LP,I-2003,79,Aprobado
6196542,LP,INF325,4856270,LP,I-2008,81,Aprobado
9122265,LP,EST140,6852438,LP,II-2005,22,Reprobado
4896040,LP,FIS100,4847126,LP,I-2002,6,Reprobado
6933814,LP,FIS100,8342748,LP,I-2007,20,Reprobado
6815832,LP,INF324,6778337,LP,I-2006,71,Aprobado
7034372,LP,EST280,6888435,LP,I-2009,57,Aprobado
6793993,LP,MAT120,4949063,LP,II-2009,70,Aprobado
8305378,LP,INF324,6020916,LP,II-2002,2,Reprobado
4913574,LP,INF236,6855569,LP,I-2006,22,Reprobado
4830306,LP,EST280,6150506,LP,II-2014,50,Reprobado
6842906,LP,MAT120,6815832,LP,I-2006,74,Aprobado
6057424,LP,INF391,4875775,LP,II-2000,99,Aprobado
8425764,LP,INF236,6723965,LP,I-2014,50,Reprobado
9122265,LP,INF324,6057424,LP,I-2001,36,Reprobado
6018908,LP,INF236,2622011,LP,I-2000,12,Reprobado
4777949,LP,EST440,5801726,TJ,I-2004,7,Reprobado
8323749,LP,EST140,6765608,LP,I-2013,5,Reprobado
6087357,LP,MAT270,5998313,LP,I-2002,58,Aprobado
8432254,LP,FIS100,6018908,LP,II-2007,74,Aprobado
5993596,LP,EST392,4928737,LP,I-2006,14,Reprobado
6150980,LP,FIS100,6131932,LP,I-2011,10,Reprobado
5941682,LP,INF236,6182990,LP,I-2006,97,Aprobado
8469272,LP,INF320,8306245,LP,I-2011,84,Aprobado
9083612,LP,INF324,538893,VE,II-2001,55,Aprobado
9083612,LP,MAT320,8342748,LP,II-2010,87,Aprobado
6124769,LP,EST140,4874363,LP,II-2009,35,Reprobado
4928737,LP,EST392,6780733,LP,II-2009,65,Aprobado
6833022,LP,MAT120,6858879,LP,I-2013,96,Aprobado
6126334,LP,EST280,6755399,LP,II-2001,45,Reprobado
4892034,LP,EST392,6087357,LP,I-2007,19,Reprobado
5994995,LP,EST392,6780733,LP,II-2001,90,Aprobado
6149905,LP,MAT320,6057424,LP,I-2013,45,Reprobado
4784615,LP,EST280,5994785,LP,I-2009,52,Aprobado
7007827,LP,INF320,6182990,LP,I-2012,27,Reprobado
2622011,LP,INF236,8321673,LP,I-2014,31,Reprobado
4774159,LP,MAT270,3483848,LP,I-2010,82,Aprobado
8321673,LP,INF320,6837306,LP,I-2014,28,Reprobado
6030223,LP,INF325,4965844,LP,II-2011,12,Reprobado
8301162,LP,EST392,6057424,LP,II-2014,55,Aprobado
6830287,LP,EST440,6085474,LP,I-2008,55,Aprobado
6754975,LP,EST392,8321673,LP,I-2007,6,Reprobado
6728060,LP,INF324,6085474,LP,II-2005,6,Reprobado
6825876,LP,INF320,6761652,LP,I-2008,69,Aprobado
6126334,LP,MAT270,6143079,LP,II-2001,0,Abandono
6056909,LP,INF320,6095371,LP,II-2007,96,Aprobado
6018908,LP,INF325,6030223,LP,II-2000,66,Aprobado
4784615,LP,INF320,5994785,LP,II-2010,83,Aprobado
6933814,LP,INF236,6765381,LP,I-2010,84,Aprobado
8315770,LP,EST440,6139832,LP,I-2012,97,Aprobado
5968381,LP,FIS100,4892034,LP,II-2003,80,Aprobado
6131932,LP,MAT320,7023542,LP,II-2007,26,Reprobado
4894944,LP,INF324,6755399,LP,I-2011,11,Reprobado
6167607,LP,EST392,4830306,LP,II-2000,49,Reprobado
6169847,LP,EST280,8321673,LP,I-2004,79,Aprobado
6858879,LP,INF324,0,LP,II-2003,47,Reprobado
6776752,LP,INF120,4837464,LP,II-2009,66,Aprobado
6051475,LP,EST140,4844828,LP,II-2005,57,Aprobado
4745826,LP,INF320,4892034,LP,I-2004,90,Aprobado
6139832,LP,EST140,7007126,LP,I-2006,45,Reprobado
4874363,LP,MAT320,6948542,LP,I-2013,22,Reprobado
8425764,LP,EST440,6144341,LP,I-2002,52,Aprobado
6853401,LP,INF391,6751047,LP,II-2003,32,Reprobado
8425764,LP,INF120,6030223,LP,II-2009,22,Reprobado
6755399,LP,EST440,6869689,LP,I-2007,50,Reprobado
4758753,LP,INF324,6056909,LP,II-2011,25,Reprobado
4874363,LP,EST440,4312014,LP,II-2004,78,Aprobado
9214751,LP,INF324,4837464,LP,I-2004,64,Aprobado
6140134,LP,MAT320,6745690,LP,I-2006,93,Aprobado
6139832,LP,EST280,4898251,LP,I-2001,98,Aprobado
6948542,LP,EST392,6905510,LP,I-2009,73,Aprobado
8337111,LP,INF391,6761652,LP,II-2003,43,Reprobado
4811882,LP,INF391,6144341,LP,II-2001,93,Aprobado
8324817,LP,MAT120,4856270,LP,I-2014,33,Reprobado
4892034,LP,EST440,6765381,LP,II-2006,51,Aprobado
6905510,LP,EST280,6764063,LP,I-2011,54,Aprobado
9083612,LP,INF324,5977396,LP,I-2014,44,Reprobado
4875775,LP,MAT120,8342748,LP,I-2010,16,Reprobado
6861908,LP,EST280,6761652,LP,I-2005,76,Aprobado
6139832,LP,INF325,6020916,LP,II-2006,14,Reprobado
4847126,LP,EST392,6888435,LP,I-2003,14,Reprobado
7023542,LP,FIS100,4830306,LP,II-2012,43,Reprobado
5994995,LP,INF120,6095371,LP,I-2012,27,Reprobado
6086670,LP,INF320,6049205,LP,I-2002,81,Aprobado
7038942,LP,EST392,6087357,LP,II-2002,31,Reprobado
538893,VE,INF120,6150506,LP,I-2007,49,Reprobado
6862348,LP,INF120,6765608,LP,I-2001,9,Reprobado
8356505,LP,EST440,4928737,LP,II-2001,52,Aprobado
4826389,LP,MAT120,6869689,LP,II-2012,87,Aprobado
4965844,LP,EST392,6869689,LP,I-2003,77,Aprobado
4984804,LP,EST440,6858879,LP,I-2012,100,Aprobado
8323895,LP,INF391,4852497,LP,I-2001,98,Aprobado
6998038,LP,EST392,4847126,LP,I-2008,32,Reprobado
6837306,LP,EST280,6144341,LP,II-2006,33,Reprobado
4913574,LP,INF236,6009256,LP,I-2006,60,Aprobado
5964988,LP,EST392,4758753,LP,II-2000,88,Aprobado
6815832,LP,MAT120,6824136,LP,II-2005,58,Aprobado
4745826,LP,EST280,6150980,LP,I-2013,91,Aprobado
6009256,LP,INF320,6085474,LP,I-2001,43,Reprobado
7038942,LP,MAT270,8321673,LP,II-2004,55,Aprobado
4822122,LP,INF325,8306245,LP,I-2000,71,Aprobado
6124769,LP,EST280,6139832,LP,I-2011,44,Reprobado
6837306,LP,EST392,6087357,LP,I-2000,55,Aprobado
6759045,LP,MAT270,6723965,LP,II-2014,93,Aprobado
5977801,LP,EST440,6745690,LP,I-2004,1,Reprobado
6733281,LP,EST392,6948542,LP,I-2000,67,Aprobado
4777949,LP,EST140,6765608,LP,I-2006,62,Aprobado
6002249,LP,EST440,6948542,LP,II-2001,17,Reprobado
4844828,LP,MAT120,6095371,LP,II-2000,36,Reprobado
8412330,LP,MAT270,5977396,LP,II-2014,50,Reprobado
6830287,LP,MAT320,6905510,LP,I-2010,35,Reprobado
4923886,LP,INF391,6761652,LP,II-2001,21,Reprobado
6764063,LP,INF325,6169847,LP,I-2012,72,Aprobado
5940612,LP,MAT120,5981213,LP,II-2010,28,Reprobado
6851673,LP,INF391,6087357,LP,II-2003,75,Aprobado
6905510,LP,INF236,5975560,LP,II-2008,18,Reprobado
6888435,LP,INF325,4758753,LP,II-2003,54,Aprobado
6927260,LP,FIS100,6776752,LP,II-2014,30,Reprobado
4830306,LP,INF325,6869689,LP,II-2012,51,Aprobado
4874363,LP,INF120,6853401,LP,I-2007,89,Aprobado
4894944,LP,EST280,6869689,LP,I-2000,39,Reprobado
6031586,LP,INF391,7290420,OR,II-2003,97,Aprobado
6900933,LP,EST392,8321673,LP,II-2003,38,Reprobado
4826369,LP,MAT120,6009256,LP,II-2001,15,Reprobado
8441626,LP,MAT120,5975560,LP,I-2007,30,Reprobado
5801726,TJ,INF324,6745690,LP,I-2001,10,Reprobado
8302680,LP,EST140,6869689,LP,II-2006,42,Reprobado
6059227,LP,INF320,6759045,LP,II-2003,60,Aprobado
4875775,LP,MAT320,6837306,LP,II-2005,7,Reprobado
5981213,LP,MAT270,4875775,LP,II-2011,20,Reprobado
8324817,LP,INF236,5975560,LP,I-2004,75,Aprobado
8346639,LP,INF120,6723965,LP,II-2004,55,Aprobado
6030223,LP,INF236,6948542,LP,I-2005,45,Reprobado
6049205,LP,EST440,6153276,LP,II-2012,20,Reprobado
6087357,LP,EST440,6720620,LP,II-2012,37,Reprobado
8469272,LP,MAT270,6139832,LP,I-2011,4,Reprobado
8301162,LP,INF120,6855569,LP,I-2013,27,Reprobado
6169847,LP,MAT320,5981213,LP,I-2012,25,Reprobado
8305378,LP,MAT270,6765381,LP,I-2008,6,Reprobado
6855569,LP,INF391,4837464,LP,II-2013,32,Reprobado
4844828,LP,MAT270,4844828,LP,II-2013,88,Aprobado
4896040,LP,EST140,4852497,LP,I-2000,12,Reprobado
7034372,LP,MAT270,6905510,LP,II-2006,80,Aprobado
9248643,LP,MAT120,6776752,LP,I-2001,24,Reprobado
6869689,LP,EST392,6765381,LP,I-2008,45,Reprobado
4928737,LP,MAT270,6824998,LP,II-2003,21,Reprobado
8425764,LP,MAT120,6056909,LP,I-2012,8,Reprobado
4774159,LP,INF324,4826389,LP,II-2002,98,Aprobado
6723965,LP,EST440,6765381,LP,I-2008,56,Aprobado
6761652,LP,FIS100,4844828,LP,I-2000,28,Reprobado
7001437,LP,EST440,6018908,LP,I-2009,91,Aprobado
4898251,LP,EST392,6150980,LP,I-2002,25,Reprobado
6827375,LP,INF236,2622011,LP,II-2011,100,Aprobado
6085474,LP,INF324,6009256,LP,II-2009,65,Aprobado
7005717,LP,MAT320,4852497,LP,I-2003,21,Reprobado
6764063,LP,INF120,6131932,LP,II-2001,25,Reprobado
6191127,LP,MAT320,6853401,LP,I-2004,10,Reprobado
6059227,LP,INF391,6798702,LP,I-2003,33,Reprobado
4874363,LP,MAT120,3459074,LP,II-2011,35,Reprobado
8406121,LP,MAT270,4875775,LP,I-2002,0,Abandono
6780733,LP,INF324,6826200,LP,I-2008,29,Reprobado
6085474,LP,MAT120,6905510,LP,II-2004,2,Reprobado
6951609,LP,EST392,4826389,LP,II-2008,61,Aprobado
6051475,LP,INF324,7007126,LP,II-2010,68,Aprobado
6087357,LP,INF324,5998313,LP,II-2011,20,Reprobado
6778337,LP,INF120,6765381,LP,II-2000,62,Aprobado
6728060,LP,INF236,6020916,LP,II-2011,78,Aprobado
8315770,LP,INF236,5966709,LP,II-2004,48,Reprobado
6869126,LP,INF320,6869689,LP,II-2011,27,Reprobado
6900933,LP,MAT120,6855569,LP,II-2012,20,Reprobado
7032468,LP,INF120,4830306,LP,I-2010,67,Aprobado
6030223,LP,EST280,4852497,LP,I-2003,15,Reprobado
6753182,LP,INF325,6855569,LP,I-2007,46,Reprobado
7007827,LP,FIS100,6905510,LP,II-2000,54,Aprobado
4984804,LP,EST280,6140134,LP,I-2001,46,Reprobado
6869597,LP,INF324,6855569,LP,II-2006,75,Aprobado
4844828,LP,MAT320,5801726,TJ,I-2008,87,Aprobado
6182990,LP,EST280,538893,VE,II-2014,0,Abandono
5964988,LP,EST392,4874363,LP,I-2003,78,Aprobado
6049205,LP,MAT120,6745690,LP,II-2009,97,Aprobado
8328821,LP,INF325,4758753,LP,I-2014,28,Reprobado
6153276,LP,INF324,8306245,LP,II-2002,44,Reprobado
4894944,LP,EST140,6131932,LP,I-2011,20,Reprobado
6789190,LP,INF325,2622011,LP,I-2003,42,Reprobado
6049205,LP,EST140,6085474,LP,I-2003,59,Aprobado
8323749,LP,EST440,6761652,LP,I-2005,86,Aprobado
7007827,LP,EST440,4837464,LP,I-2012,37,Reprobado
5977801,LP,EST440,6765381,LP,I-2008,87,Aprobado
8305378,LP,EST392,4874363,LP,I-2012,55,Aprobado
4777949,LP,MAT320,6778337,LP,I-2011,43,Reprobado
6900933,LP,INF324,2622011,LP,II-2004,73,Aprobado
6793993,LP,EST440,6780733,LP,I-2001,15,Reprobado
4837304,LP,INF324,6764063,LP,II-2013,19,Reprobado
9214751,LP,EST440,6056909,LP,II-2004,11,Reprobado
4891593,LP,INF325,6056909,LP,II-2007,84,Aprobado
7001820,LP,EST280,8342748,LP,II-2007,48,Reprobado
4896040,LP,INF120,6736701,LP,II-2001,85,Aprobado
6191127,LP,INF324,6765381,LP,II-2001,75,Aprobado
5979287,LP,EST392,7023542,LP,I-2006,98,Aprobado
4898251,LP,EST392,4312014,LP,I-2012,22,Reprobado
6745690,LP,EST140,4874363,LP,I-2004,78,Aprobado
6095371,LP,MAT120,6745690,LP,II-2000,26,Reprobado
6852438,LP,FIS100,6150506,LP,II-2009,6,Reprobado
6143079,LP,EST280,6853401,LP,II-2000,0,Abandono
6149905,LP,EST280,6085474,LP,I-2010,62,Aprobado
6824998,LP,MAT270,6140134,LP,I-2007,39,Reprobado
5981213,LP,EST440,6780733,LP,I-2012,41,Reprobado
6058774,LP,INF320,6852438,LP,I-2007,69,Aprobado
9083612,LP,EST392,6853401,LP,I-2011,35,Reprobado
6927260,LP,EST140,6798702,LP,I-2013,20,Reprobado
4822122,LP,MAT270,6720620,LP,I-2013,67,Aprobado
6861908,LP,MAT270,6020916,LP,I-2003,27,Reprobado
6948542,LP,EST392,5994785,LP,II-2011,91,Aprobado
8333851,LP,EST280,8441626,LP,I-2008,0,Abandono
4784615,LP,EST280,4837464,LP,I-2005,63,Aprobado
6942105,LP,FIS100,5801726,TJ,II-2011,30,Reprobado
6942105,LP,EST440,7023542,LP,I-2007,8,Reprobado
6776752,LP,EST392,6745690,LP,II-2003,54,Aprobado
4921900,LP,EST280,6798702,LP,II-2013,74,Aprobado
5960219,LP,FIS100,3483848,LP,I-2000,98,Aprobado
6780733,LP,MAT320,4844828,LP,II-2000,97,Aprobado
6869597,LP,MAT270,5975560,LP,II-2008,63,Aprobado
9214751,LP,FIS100,6020916,LP,II-2004,28,Reprobado
5801726,TJ,EST140,4856270,LP,I-2012,80,Aprobado
6010843,LP,EST440,4830306,LP,I-2012,62,Aprobado
6869597,LP,EST140,6780733,LP,II-2012,10,Reprobado
6788550,LP,MAT320,5981213,LP,I-2000,64,Aprobado
4924229,LP,EST440,6095371,LP,II-2014,72,Aprobado
6169847,LP,INF325,6751047,LP,II-2004,12,Reprobado
6140134,LP,INF320,6745690,LP,II-2011,74,Aprobado
6998038,LP,MAT270,538893,VE,I-2009,44,Reprobado
4928737,LP,MAT270,5998313,LP,I-2013,25,Reprobado
4830306,LP,EST280,6131932,LP,I-2007,92,Aprobado
7023542,LP,INF391,4312014,LP,II-2007,92,Aprobado
6174448,LP,EST140,6855569,LP,I-2011,34,Reprobado
5975080,LP,INF324,6833022,LP,I-2008,80,Aprobado
7068077,LP,INF324,4898251,LP,I-2001,26,Reprobado
6010843,LP,INF120,6723965,LP,I-2000,15,Reprobado
2622011,LP,EST392,6153276,LP,II-2010,97,Aprobado
6009256,LP,MAT120,4852497,LP,II-2014,96,Aprobado
6869689,LP,INF120,6056909,LP,II-2000,14,Reprobado
6087357,LP,EST140,4758753,LP,I-2006,46,Reprobado
5964988,LP,MAT120,4312014,LP,I-2007,8,Reprobado
4811882,LP,EST392,4965844,LP,II-2012,93,Aprobado
4913514,LP,INF120,6855569,LP,I-2004,2,Reprobado
6191127,LP,INF325,6140134,LP,II-2011,90,Aprobado
4923886,LP,INF325,6030223,LP,II-2003,23,Reprobado
6862348,LP,INF391,4847126,LP,I-2006,26,Reprobado
8412330,LP,EST280,6057424,LP,I-2004,85,Aprobado
6720620,LP,MAT270,5975560,LP,I-2014,60,Aprobado
8321330,LP,EST392,4847126,LP,II-2007,96,Aprobado
9214751,LP,INF236,6009256,LP,I-2010,88,Aprobado
6150980,LP,MAT320,6049205,LP,I-2009,96,Aprobado
6058774,LP,INF120,4847126,LP,II-2005,19,Reprobado
6131932,LP,INF325,4847126,LP,II-2013,84,Aprobado
7001820,LP,INF324,6085474,LP,I-2000,49,Reprobado
4822122,LP,INF391,5801726,TJ,I-2005,0,Abandono
5960219,LP,EST140,6780733,LP,II-2013,0,Abandono
6153276,LP,MAT320,6745690,LP,II-2010,14,Reprobado
5977396,LP,EST440,6852438,LP,I-2001,45,Reprobado
5941682,LP,INF391,4774159,LP,II-2000,76,Aprobado
6949853,LP,EST440,6888435,LP,I-2012,53,Aprobado
5960219,LP,FIS100,5994785,LP,I-2011,7,Reprobado
6858879,LP,INF236,6855569,LP,I-2003,75,Aprobado
8260129,LP,INF236,6765381,LP,I-2003,76,Aprobado
5975560,LP,FIS100,6776752,LP,II-2011,96,Aprobado
4898251,LP,FIS100,6815832,LP,II-2009,49,Reprobado
8402517,LP,INF120,538893,VE,II-2004,8,Reprobado
6051475,LP,MAT270,6765608,LP,I-2000,40,Reprobado
6824998,LP,MAT320,6858270,LP,II-2013,62,Aprobado
7290420,OR,MAT120,4928737,LP,I-2014,86,Aprobado
6851673,LP,INF324,6153276,LP,II-2010,21,Reprobado
6842906,LP,FIS100,6020916,LP,II-2004,6,Reprobado
6778337,LP,INF324,6723965,LP,II-2011,26,Reprobado
6182340,LP,INF391,6755399,LP,II-2002,9,Reprobado
4760216,LP,MAT270,6182990,LP,I-2008,41,Reprobado
6998038,LP,MAT320,4844828,LP,II-2003,60,Aprobado
9112023,LP,INF325,2622011,LP,II-2014,66,Aprobado
6765608,LP,INF120,6853401,LP,II-2013,72,Aprobado
6031586,LP,EST440,2622011,LP,II-2013,62,Aprobado
6998038,LP,MAT320,5977396,LP,II-2011,78,Aprobado
9112023,LP,INF236,3459074,LP,I-2013,5,Reprobado
9101758,LP,EST440,4837464,LP,II-2006,35,Reprobado
6077866,LP,MAT120,6826200,LP,I-2008,45,Reprobado
5975560,LP,MAT120,6905510,LP,I-2014,72,Aprobado
4837464,LP,MAT120,3459074,LP,II-2014,88,Aprobado
6765608,LP,INF320,4875775,LP,II-2010,15,Reprobado
6858879,LP,INF120,6153276,LP,II-2003,88,Aprobado
5960219,LP,MAT320,6905510,LP,II-2009,23,Reprobado
4758753,LP,INF236,6139832,LP,I-2006,19,Reprobado
6838626,LP,INF325,4837464,LP,I-2008,44,Reprobado
8346210,LP,FIS100,8306245,LP,II-2002,75,Aprobado
9122265,LP,INF120,6144341,LP,I-2010,53,Aprobado
6861908,LP,EST280,6759045,LP,I-2007,93,Aprobado
6058774,LP,INF320,6858270,LP,I-2006,66,Aprobado
9179201,LP,EST140,7290420,OR,I-2006,89,Aprobado
4852497,LP,MAT320,6780733,LP,I-2012,45,Reprobado
4268464,LP,EST280,538893,VE,I-2003,58,Aprobado
4875775,LP,EST140,4892034,LP,II-2005,11,Reprobado
6002249,LP,FIS100,6765608,LP,II-2008,17,Reprobado
5604693,BN,EST280,4896040,LP,I-2005,3,Reprobado
4268464,LP,INF320,6056909,LP,II-2002,81,Aprobado
4913574,LP,INF236,6736701,LP,I-2014,79,Aprobado
6869689,LP,INF325,5981213,LP,II-2007,73,Aprobado
6778337,LP,INF324,6153276,LP,II-2002,14,Reprobado
6798702,LP,MAT270,6905510,LP,I-2002,35,Reprobado
6814638,LP,MAT120,6140134,LP,I-2007,33,Reprobado
4874363,LP,INF324,6736701,LP,II-2002,76,Aprobado
6149905,LP,INF120,4837464,LP,II-2008,40,Reprobado
7001437,LP,FIS100,6182990,LP,II-2006,83,Aprobado
6139832,LP,INF120,6009256,LP,I-2009,69,Aprobado
6144341,LP,INF320,6153276,LP,I-2011,88,Aprobado
8324817,LP,MAT120,6888435,LP,II-2001,98,Aprobado
8305378,LP,MAT320,6087357,LP,II-2011,60,Aprobado
7068077,LP,EST440,6833022,LP,II-2010,29,Reprobado
6196542,LP,INF324,4758753,LP,I-2005,63,Aprobado
3459074,LP,INF391,4852497,LP,II-2001,69,Aprobado
8306273,LP,INF320,6056909,LP,I-2011,70,Aprobado
6824998,LP,FIS100,6798702,LP,II-2004,1,Reprobado
4792347,LP,EST280,6778337,LP,II-2012,36,Reprobado
5964988,LP,INF120,4774159,LP,II-2014,42,Reprobado
4896040,LP,EST280,6776752,LP,II-2008,54,Aprobado
5981213,LP,MAT270,6085474,LP,II-2003,44,Reprobado
4250338,LP,INF325,6824998,LP,I-2005,26,Reprobado
6723965,LP,FIS100,6855569,LP,II-2008,39,Reprobado
4875775,LP,FIS100,6131932,LP,II-2011,14,Reprobado
8324817,LP,EST140,7007126,LP,II-2008,2,Reprobado
6927260,LP,EST440,6095371,LP,II-2009,37,Reprobado
5979309,LP,INF324,7023542,LP,II-2001,26,Reprobado
9214751,LP,MAT320,7007126,LP,II-2011,70,Aprobado
8321673,LP,INF391,6139832,LP,II-2008,61,Aprobado
6167607,LP,INF324,7007126,LP,II-2009,47,Reprobado
4822122,LP,INF320,4774159,LP,II-2005,3,Reprobado
5994785,LP,MAT320,4949063,LP,II-2001,0,Abandono
5979309,LP,EST440,6776752,LP,I-2013,9,Reprobado
5993596,LP,EST280,4837464,LP,II-2014,86,Aprobado
4923886,LP,INF325,6888435,LP,I-2008,25,Reprobado
4923886,LP,INF236,4826389,LP,I-2011,77,Aprobado
6167607,LP,FIS100,4844828,LP,II-2012,78,Aprobado
6761652,LP,EST280,6780733,LP,II-2011,14,Reprobado
9236298,LP,INF325,6751047,LP,II-2014,64,Aprobado
6189606,LP,INF324,6030223,LP,II-2005,8,Reprobado
4822122,LP,INF320,4898251,LP,I-2001,36,Reprobado
6905510,LP,EST440,8342748,LP,II-2002,52,Aprobado
8264238,LP,MAT320,6852438,LP,II-2001,95,Aprobado
4856270,LP,MAT320,4965844,LP,II-2004,24,Reprobado
4826369,LP,INF325,6761652,LP,I-2004,14,Reprobado
6140134,LP,MAT120,7023542,LP,II-2006,84,Aprobado
7290420,OR,MAT320,6150506,LP,II-2012,82,Aprobado
6169847,LP,EST140,4760216,LP,II-2006,17,Reprobado
6010843,LP,MAT270,5977396,LP,II-2003,0,Abandono
4852497,LP,EST392,6009256,LP,I-2011,57,Aprobado
5979309,LP,MAT270,6776752,LP,I-2002,33,Reprobado
4900069,LP,FIS100,4837464,LP,I-2004,59,Aprobado
6963637,LP,EST140,8321673,LP,II-2006,67,Aprobado
7007126,LP,EST140,6858879,LP,I-2013,29,Reprobado
6855569,LP,EST392,8321673,LP,II-2001,87,Aprobado
9944703,LP,MAT320,4830306,LP,I-2004,54,Aprobado
6791239,LP,MAT320,6169847,LP,I-2014,90,Aprobado
6789190,LP,INF325,4965844,LP,I-2012,34,Reprobado
3459074,LP,MAT270,6150506,LP,II-2014,59,Aprobado
7048950,LP,INF236,6759045,LP,I-2008,57,Aprobado
6002249,LP,INF391,6858270,LP,I-2009,34,Reprobado
6776752,LP,INF325,6858879,LP,I-2004,0,Abandono
8264238,LP,EST440,6798702,LP,II-2006,40,Reprobado
8291673,LP,INF320,6087357,LP,I-2000,77,Aprobado
4921900,LP,INF391,4837464,LP,II-2006,38,Reprobado
538893,VE,MAT270,6139832,LP,I-2003,25,Reprobado
5604693,BN,MAT320,4760216,LP,I-2014,81,Aprobado
7005717,LP,INF236,4896040,LP,I-2009,86,Aprobado
6814638,LP,EST392,6853401,LP,II-2003,65,Aprobado
6905510,LP,INF325,6150980,LP,II-2000,36,Reprobado
6998038,LP,INF324,6182990,LP,I-2008,41,Reprobado
6196542,LP,FIS100,6140134,LP,II-2008,46,Reprobado
8321330,LP,INF120,6153276,LP,I-2006,61,Aprobado
8342748,LP,INF325,6140134,LP,II-2010,51,Aprobado
6853401,LP,EST280,6853401,LP,I-2008,8,Reprobado
6149357,LP,INF324,4965844,LP,II-2007,77,Aprobado
6825876,LP,MAT320,8321673,LP,I-2014,70,Aprobado
6755399,LP,INF120,6723965,LP,II-2009,94,Aprobado
6948332,LP,MAT320,6764063,LP,I-2011,11,Reprobado
6948818,LP,EST440,6723965,LP,II-2000,72,Aprobado
6872212,LP,MAT320,6905510,LP,I-2003,22,Reprobado
8305378,LP,MAT120,6759045,LP,I-2000,15,Reprobado
6853401,LP,EST280,4837464,LP,I-2003,16,Reprobado
6927260,LP,EST140,4758753,LP,I-2008,36,Reprobado
7038942,LP,EST280,6824998,LP,I-2012,55,Aprobado
6030223,LP,EST392,6736701,LP,I-2004,31,Reprobado
4250338,LP,EST280,6030223,LP,I-2012,55,Aprobado
6057424,LP,EST440,5981213,LP,II-2012,62,Aprobado
5940612,LP,MAT270,4852497,LP,II-2001,72,Aprobado
6077866,LP,INF236,6761652,LP,I-2007,29,Reprobado
4268464,LP,FIS100,6759045,LP,I-2007,57,Aprobado
8306273,LP,MAT270,5801726,TJ,I-2006,17,Reprobado
3483848,LP,INF236,6761652,LP,I-2001,83,Aprobado
5604693,BN,INF236,6776752,LP,II-2005,88,Aprobado
6733281,LP,EST280,8441626,LP,I-2009,54,Aprobado
6872212,LP,MAT320,6858270,LP,II-2001,3,Reprobado
7007827,LP,MAT120,4758753,LP,II-2000,94,Aprobado
6824136,LP,INF236,6833022,LP,I-2012,22,Reprobado
6139832,LP,MAT270,6057424,LP,I-2014,55,Aprobado
8402517,LP,MAT270,4949063,LP,II-2007,61,Aprobado
5977801,LP,INF324,6144341,LP,II-2007,30,Reprobado
4811882,LP,INF320,6765381,LP,I-2003,69,Aprobado
6728060,LP,INF324,7290420,OR,I-2009,65,Aprobado
6892945,LP,MAT270,8306245,LP,II-2005,91,Aprobado
5801726,TJ,INF324,6778337,LP,II-2003,65,Aprobado
8301162,LP,INF236,4760216,LP,I-2005,46,Reprobado
6765381,LP,FIS100,6826200,LP,I-2004,84,Aprobado
6949853,LP,EST392,6140134,LP,II-2000,10,Reprobado
6131932,LP,MAT120,4965844,LP,II-2000,70,Aprobado
6144520,LP,INF325,6150506,LP,II-2009,21,Reprobado
3483848,LP,EST392,4852497,LP,II-2014,58,Aprobado
6144341,LP,MAT270,4856270,LP,II-2009,83,Aprobado
6009256,LP,INF120,5977396,LP,I-2009,99,Aprobado
6144341,LP,INF391,5994785,LP,I-2003,46,Reprobado
4962498,LP,INF320,6833022,LP,II-2012,86,Aprobado
5941682,LP,FIS100,4875775,LP,I-2008,93,Aprobado
6009256,LP,INF324,4758753,LP,I-2001,87,Aprobado
5968381,LP,EST440,7007126,LP,I-2004,24,Reprobado
4847126,LP,INF324,6139832,LP,I-2000,19,Reprobado
6025769,LP,MAT320,6030223,LP,II-2014,28,Reprobado
6134388,LP,MAT320,6833022,LP,II-2008,35,Reprobado
6031586,LP,MAT270,6869689,LP,I-2009,12,Reprobado
6824136,LP,INF391,6852438,LP,I-2009,79,Aprobado
8310941,LP,MAT320,6049205,LP,I-2002,10,Reprobado
4875775,LP,MAT270,4844828,LP,I-2011,61,Aprobado
6905510,LP,INF120,6833022,LP,I-2010,2,Reprobado
7068077,LP,MAT270,5960219,LP,II-2011,68,Aprobado
6765608,LP,EST440,5801726,TJ,I-2005,49,Reprobado
9216537,LP,INF120,538893,VE,I-2004,39,Reprobado
6826200,LP,INF236,4874363,LP,II-2013,49,Reprobado
4826369,LP,INF120,5977396,LP,I-2012,57,Aprobado
